Forum.id|Person.id|joinDate
687194771879|13194139533653|2012-07-15T00:45:15.766+0000
687194771879|13194139533834|2012-02-23T11:55:43.036+0000
687194771879|13194139534520|2012-08-24T01:15:33.509+0000
687194771879|13194139534652|2012-06-26T05:37:43.994+0000
687194771879|15393162790406|2012-03-17T18:26:47.040+0000
687194771879|15393162790438|2012-07-03T14:03:49.192+0000
687194771879|17592186045261|2011-12-01T19:00:57.725+0000
687194771879|19791209300081|2011-12-26T14:35:22.117+0000
687194771879|21990232556771|2012-01-29T13:57:37.444+0000
687194771879|24189255811663|2012-03-30T03:10:54.621+0000
687194771879|26388279066958|2012-04-26T14:35:34.647+0000
687194771879|28587302322548|2012-09-09T01:53:35.084+0000
687194771879|30786325579399|2012-08-10T21:38:25.382+0000
549755818408|296|2012-06-20T08:56:51.986+0000
549755818408|459|2012-01-24T02:45:54.284+0000
549755818408|609|2012-03-26T14:39:12.380+0000
549755818408|987|2011-07-22T18:36:11.085+0000
549755818408|2199023256154|2012-05-02T19:00:49.701+0000
549755818408|2199023256277|2011-12-07T20:08:59.731+0000
549755818408|2199023256300|2011-07-18T09:33:13.714+0000
549755818408|2199023256347|2012-03-03T00:34:32.710+0000
549755818408|2199023256456|2012-04-01T16:44:10.044+0000
549755818408|2199023256530|2011-05-19T14:56:53.092+0000
549755818408|2199023257239|2012-04-30T07:25:21.169+0000
549755818408|4398046512764|2011-12-28T13:29:44.095+0000
549755818408|6597069767242|2011-06-09T21:44:02.417+0000
549755818408|6597069767432|2012-05-19T15:38:23.566+0000
549755818408|6597069767470|2012-04-19T06:18:02.530+0000
549755818408|6597069767747|2012-07-22T02:16:00.298+0000
549755818408|6597069768211|2012-03-12T21:56:08.177+0000
549755818408|8796093022909|2012-01-22T10:48:48.133+0000
549755818408|8796093023851|2012-05-28T02:09:43.825+0000
549755818408|10995116278184|2011-10-25T21:53:45.420+0000
549755818408|10995116278264|2011-12-10T08:02:09.443+0000
549755818408|10995116279272|2011-07-09T21:01:41.195+0000
549755818408|15393162789417|2011-08-20T09:00:23.019+0000
549755818408|15393162790406|2012-08-07T06:27:27.528+0000
549755818408|15393162790438|2012-05-20T00:02:51.594+0000
549755818408|17592186045047|2012-01-20T08:15:33.330+0000
549755818408|19791209300656|2012-07-10T11:45:39.388+0000
549755818408|21990232556771|2011-11-20T02:05:00.332+0000
549755818408|24189255811566|2012-02-17T08:54:09.482+0000
549755818408|24189255811663|2012-08-20T20:12:18.391+0000
549755818408|26388279066958|2012-08-03T13:35:22.895+0000
549755818408|26388279067771|2012-03-13T22:10:45.983+0000
549755818408|28587302323722|2012-05-29T22:15:31.559+0000
618475295145|2199023256277|2012-02-08T17:41:20.504+0000
618475295145|2199023256300|2012-04-27T08:09:47.850+0000
618475295145|2199023256347|2011-11-07T06:01:22.753+0000
618475295145|2199023256456|2012-04-06T15:40:30.038+0000
618475295145|2199023256530|2011-09-05T18:04:30.642+0000
618475295145|2199023256668|2011-08-14T04:49:39.465+0000
618475295145|4398046512603|2012-05-21T08:01:14.209+0000
618475295145|6597069767242|2011-11-28T15:47:25.397+0000
618475295145|6597069767470|2011-09-01T14:24:58.615+0000
618475295145|6597069767747|2011-09-13T22:09:39.950+0000
618475295145|6597069768211|2011-08-23T22:43:02.999+0000
618475295145|8796093022909|2012-08-18T02:34:21.321+0000
618475295145|10995116277765|2012-04-18T01:19:05.182+0000
618475295145|10995116278184|2012-06-05T04:04:25.804+0000
618475295145|10995116278981|2012-03-13T00:40:25.136+0000
618475295145|13194139533653|2011-10-02T18:29:50.743+0000
618475295145|13194139533834|2012-02-16T04:06:18.731+0000
618475295145|13194139534520|2011-10-10T08:29:52.432+0000
618475295145|13194139534652|2012-02-20T19:43:52.435+0000
618475295145|15393162789417|2011-08-16T18:17:45.930+0000
618475295145|15393162790406|2011-10-25T17:57:47.313+0000
618475295145|15393162790438|2012-07-14T09:01:28.122+0000
618475295145|17592186045047|2012-07-03T13:29:14.936+0000
618475295145|17592186045261|2012-04-24T03:05:06.040+0000
618475295145|21990232556771|2012-06-21T05:31:38.908+0000
618475295145|24189255811663|2011-12-29T17:29:27.472+0000
618475295145|30786325579016|2012-06-26T19:06:02.054+0000
618475295145|30786325579399|2012-07-30T08:13:17.615+0000
618475295145|32985348833865|2012-09-06T14:32:42.966+0000
962072678826|6597069767470|2012-07-06T21:02:21.983+0000
962072678826|6597069768211|2012-07-19T13:20:21.636+0000
962072678826|10995116278184|2012-07-04T19:38:49.804+0000
962072678826|10995116278264|2012-09-09T12:10:19.001+0000
962072678826|19791209300656|2012-07-28T18:29:52.486+0000
962072678826|24189255811940|2012-07-22T12:50:12.364+0000
962072678826|26388279066885|2012-07-17T03:06:49.405+0000
962072678826|28587302322548|2012-06-20T01:07:44.794+0000
962072678826|30786325579399|2012-07-25T08:02:15.187+0000
962072678826|32985348833865|2012-09-08T15:16:10.830+0000
618475295147|296|2011-10-11T08:46:21.019+0000
618475295147|459|2012-08-28T21:30:12.465+0000
618475295147|609|2012-08-14T11:52:11.804+0000
618475295147|987|2012-01-14T22:43:19.108+0000
618475295147|2199023256154|2012-04-24T13:03:45.166+0000
618475295147|2199023256456|2012-09-01T14:14:17.432+0000
618475295147|2199023256530|2011-10-26T09:09:27.886+0000
618475295147|4398046512267|2011-12-16T22:47:46.253+0000
618475295147|4398046512764|2011-10-05T03:28:19.460+0000
618475295147|6597069767242|2012-04-05T15:37:14.243+0000
618475295147|6597069767432|2011-10-27T01:47:50.267+0000
618475295147|6597069767470|2011-07-28T16:12:16.804+0000
618475295147|8796093022909|2012-08-14T08:35:27.404+0000
618475295147|8796093023851|2012-07-30T15:50:26.236+0000
618475295147|10995116277765|2012-04-25T04:47:00.742+0000
618475295147|10995116278184|2012-08-13T04:05:45.440+0000
618475295147|10995116279272|2012-09-11T07:38:54.763+0000
618475295147|13194139533834|2012-02-04T01:12:40.167+0000
618475295147|13194139534520|2012-02-02T19:36:01.841+0000
618475295147|15393162790406|2012-09-05T22:41:19.039+0000
618475295147|15393162790438|2012-05-25T00:31:09.501+0000
618475295147|17592186045261|2011-10-03T12:50:17.378+0000
618475295147|19791209300081|2012-07-30T16:24:23.824+0000
618475295147|19791209300656|2012-06-17T21:18:05.719+0000
618475295147|24189255811663|2012-03-18T08:25:06.472+0000
618475295147|26388279066885|2012-06-21T08:02:50.906+0000
618475295148|609|2011-12-05T14:54:56.460+0000
618475295148|987|2011-10-04T04:22:44.632+0000
618475295148|2199023256154|2011-08-15T03:52:12.506+0000
618475295148|2199023256277|2011-12-02T06:15:56.853+0000
618475295148|2199023256530|2011-12-19T12:27:43.828+0000
618475295148|2199023257239|2012-05-22T17:06:47.452+0000
618475295148|4398046512603|2012-07-07T03:31:57.155+0000
618475295148|4398046512764|2012-01-29T17:22:12.248+0000
618475295148|6597069767432|2011-11-18T22:35:09.486+0000
618475295148|6597069768211|2011-12-16T18:40:31.544+0000
618475295148|8796093022909|2012-07-22T09:54:19.018+0000
618475295148|8796093023851|2012-05-27T14:49:04.005+0000
618475295148|10995116277765|2012-07-09T07:17:49.153+0000
618475295148|10995116278184|2011-08-12T03:44:13.020+0000
618475295148|10995116279272|2012-01-14T17:49:31.100+0000
618475295148|13194139533834|2012-02-19T05:17:20.693+0000
618475295148|15393162789417|2012-07-27T14:30:03.519+0000
618475295148|17592186045047|2011-09-01T08:21:58.486+0000
618475295148|17592186045261|2011-10-10T09:35:47.154+0000
618475295148|19791209300081|2011-11-11T01:24:58.193+0000
618475295148|19791209300656|2012-07-17T19:00:46.694+0000
618475295148|21990232556771|2012-05-29T13:24:52.987+0000
618475295148|24189255811663|2012-01-25T11:58:13.978+0000
618475295148|24189255811940|2012-06-29T01:52:09.013+0000
618475295148|26388279067771|2012-06-03T17:47:33.658+0000
618475295148|28587302322548|2012-06-20T17:38:10.658+0000
618475295148|28587302323430|2012-08-08T00:32:00.976+0000
962072678829|987|2012-08-03T12:36:14.883+0000
962072678829|2199023256277|2012-07-19T02:58:37.431+0000
962072678829|2199023256456|2012-08-12T14:56:59.516+0000
962072678829|2199023256530|2012-08-08T21:56:59.495+0000
962072678829|2199023256668|2012-08-18T10:54:42.050+0000
962072678829|2199023257239|2012-08-01T21:13:25.493+0000
962072678829|4398046512267|2012-08-11T12:20:52.574+0000
962072678829|6597069767747|2012-09-12T03:02:11.138+0000
962072678829|8796093022909|2012-08-10T05:08:48.673+0000
962072678829|8796093023851|2012-08-05T10:32:57.120+0000
962072678829|10995116277765|2012-09-07T17:03:28.926+0000
962072678829|10995116279272|2012-08-21T22:24:14.863+0000
962072678829|15393162789417|2012-07-20T21:15:25.295+0000
962072678829|24189255811566|2012-08-30T00:01:22.498+0000
962072678829|30786325579399|2012-08-24T20:11:56.014+0000
962072678830|609|2012-06-19T12:05:36.548+0000
962072678830|4398046512267|2012-05-28T09:55:25.260+0000
962072678830|4398046512603|2012-06-26T19:57:21.751+0000
962072678830|6597069767432|2012-07-27T15:13:07.010+0000
962072678830|6597069767747|2012-08-11T01:13:13.926+0000
962072678830|6597069768211|2012-06-29T08:58:15.438+0000
962072678830|8796093023851|2012-08-06T16:07:20.853+0000
962072678830|10995116277765|2012-08-21T12:18:40.639+0000
962072678830|10995116278184|2012-08-22T22:01:31.232+0000
962072678830|13194139534520|2012-08-20T06:12:18.164+0000
962072678830|17592186045261|2012-09-09T21:57:33.318+0000
962072678830|19791209300656|2012-05-22T12:26:24.418+0000
962072678830|24189255811663|2012-05-31T08:40:43.389+0000
962072678830|26388279066885|2012-06-09T08:31:58.353+0000
962072678830|26388279066958|2012-05-31T15:46:54.477+0000
962072678830|28587302323430|2012-07-15T16:36:25.862+0000
962072678830|28587302323722|2012-07-16T07:55:50.473+0000
412316864943|296|2011-03-04T02:25:30.486+0000
412316864943|459|2011-10-24T16:18:41.319+0000
412316864943|987|2012-08-17T15:56:36.597+0000
412316864943|2199023256277|2011-04-05T11:42:30.935+0000
412316864943|2199023256300|2011-05-04T07:52:16.755+0000
412316864943|2199023256668|2011-11-27T12:17:26.695+0000
412316864943|2199023257239|2011-01-15T04:29:49.154+0000
412316864943|4398046512267|2011-09-01T03:58:37.837+0000
412316864943|4398046512603|2012-07-06T05:08:37.711+0000
412316864943|6597069767470|2011-04-27T03:40:01.669+0000
412316864943|6597069768211|2012-09-01T08:07:33.842+0000
412316864943|10995116277765|2011-03-17T05:08:24.907+0000
412316864943|10995116278264|2011-12-04T16:37:52.902+0000
412316864943|10995116279272|2012-02-23T09:39:49.407+0000
412316864943|13194139533653|2011-09-25T01:17:17.822+0000
412316864943|13194139534520|2011-12-03T19:59:28.322+0000
412316864943|15393162789417|2012-03-26T10:26:25.468+0000
412316864943|15393162790406|2011-10-09T12:19:51.624+0000
412316864943|17592186045261|2012-02-28T05:31:40.511+0000
412316864943|19791209300081|2012-07-02T14:52:01.762+0000
412316864943|24189255811566|2012-06-07T03:02:09.227+0000
412316864943|26388279066885|2012-04-15T11:15:18.783+0000
412316864943|26388279066958|2012-02-04T14:11:49.243+0000
412316864943|26388279067771|2012-05-24T14:01:58.347+0000
412316864943|28587302323430|2012-07-18T15:31:14.287+0000
412316864943|30786325579016|2012-06-25T22:42:17.685+0000
412316864943|30786325579399|2012-08-16T11:22:46.659+0000
1030792155568|296|2012-09-05T15:41:40.708+0000
1030792155568|2199023256347|2012-08-17T17:23:16.362+0000
1030792155568|4398046512267|2012-09-12T17:20:43.446+0000
1030792155568|13194139534520|2012-08-24T06:33:20.459+0000
1030792155568|28587302323430|2012-09-01T06:44:10.904+0000
274877911473|296|2011-04-22T22:15:41.365+0000
274877911473|987|2010-11-16T23:18:33.291+0000
274877911473|2199023256154|2012-01-09T19:44:25.788+0000
274877911473|2199023256347|2011-01-29T10:16:14.377+0000
274877911473|2199023256456|2012-07-12T00:52:52.162+0000
274877911473|2199023256668|2011-07-22T11:18:35.584+0000
274877911473|4398046512764|2011-05-13T21:33:03.538+0000
274877911473|6597069767470|2012-02-05T06:35:50.132+0000
274877911473|6597069767747|2012-02-28T18:34:23.390+0000
274877911473|6597069768211|2011-05-26T10:51:39.550+0000
274877911473|8796093023851|2011-10-31T17:44:34.033+0000
274877911473|10995116277765|2012-08-28T14:05:27.906+0000
274877911473|10995116278184|2012-05-20T18:02:43.858+0000
274877911473|10995116278264|2012-03-21T15:17:08.302+0000
274877911473|10995116278981|2012-01-26T19:40:48.505+0000
274877911473|10995116279272|2011-06-21T19:59:30.143+0000
274877911473|17592186045047|2011-09-26T16:07:58.764+0000
274877911473|17592186045261|2012-07-23T15:22:58.131+0000
274877911473|19791209300081|2012-01-11T05:08:22.645+0000
274877911473|21990232556771|2012-04-08T00:43:35.105+0000
274877911473|24189255811566|2012-08-10T22:18:28.699+0000
274877911473|24189255811663|2012-08-26T22:05:04.843+0000
274877911473|24189255811940|2012-08-08T22:22:45.421+0000
274877911473|26388279066885|2012-05-27T22:32:23.284+0000
274877911473|28587302323430|2012-08-10T21:12:20.708+0000
274877911473|30786325579016|2012-08-26T12:05:36.913+0000
618475295154|296|2012-05-29T15:06:02.410+0000
618475295154|459|2012-03-31T02:36:40.668+0000
618475295154|609|2012-01-14T05:52:01.823+0000
618475295154|2199023256154|2012-04-02T19:17:30.938+0000
618475295154|2199023256277|2012-01-16T09:39:10.190+0000
618475295154|2199023256456|2012-04-11T14:48:37.729+0000
618475295154|2199023256668|2012-02-01T18:44:21.540+0000
618475295154|2199023257239|2012-08-07T15:24:40.823+0000
618475295154|4398046512603|2011-10-29T13:20:23.061+0000
618475295154|6597069767432|2012-02-03T18:42:47.257+0000
618475295154|6597069767470|2011-11-06T01:54:08.605+0000
618475295154|6597069768211|2012-07-10T16:23:29.782+0000
618475295154|8796093022909|2012-02-24T11:59:02.935+0000
618475295154|8796093023851|2012-06-13T21:26:52.089+0000
618475295154|10995116278184|2012-05-22T09:59:57.431+0000
618475295154|10995116278264|2012-06-02T10:33:07.422+0000
618475295154|10995116278981|2012-04-28T07:57:38.861+0000
618475295154|10995116279272|2012-06-04T17:55:20.270+0000
618475295154|13194139534520|2011-09-27T04:07:03.780+0000
618475295154|13194139534652|2012-02-02T17:26:06.269+0000
618475295154|17592186045047|2012-07-12T14:47:47.717+0000
618475295154|21990232556771|2012-06-17T11:13:54.243+0000
618475295154|24189255811566|2012-04-27T12:02:40.142+0000
618475295154|26388279066885|2012-08-20T09:07:26.345+0000
618475295154|26388279066958|2012-03-23T21:44:07.670+0000
618475295154|26388279067771|2012-08-21T12:44:33.406+0000
618475295154|28587302322548|2012-06-14T00:24:22.191+0000
618475295154|28587302323722|2012-06-16T18:47:37.811+0000
824633725363|459|2012-02-28T18:10:31.877+0000
824633725363|609|2012-08-06T09:20:33.587+0000
824633725363|2199023256154|2012-08-20T20:38:21.371+0000
824633725363|4398046512267|2012-04-07T03:19:31.921+0000
824633725363|4398046512764|2012-05-09T17:55:40.672+0000
824633725363|6597069767242|2012-07-20T12:52:26.091+0000
824633725363|6597069767432|2012-07-05T06:51:04.381+0000
824633725363|6597069767747|2012-08-31T20:06:15.802+0000
824633725363|8796093023851|2012-05-24T02:58:32.577+0000
824633725363|10995116278184|2012-08-02T05:02:44.493+0000
824633725363|10995116279272|2012-04-13T16:48:25.444+0000
824633725363|13194139533834|2012-06-27T09:55:22.581+0000
824633725363|13194139534520|2012-02-22T22:25:12.793+0000
824633725363|15393162789417|2012-08-14T11:47:07.852+0000
824633725363|15393162790438|2012-04-27T14:58:51.293+0000
824633725363|19791209300081|2012-08-06T00:23:51.723+0000
824633725363|19791209300656|2012-04-20T13:21:05.646+0000
824633725363|21990232556771|2012-08-02T01:00:39.808+0000
824633725363|26388279066958|2012-07-22T12:53:55.465+0000
824633725363|30786325579016|2012-07-06T20:59:02.992+0000
824633725363|30786325579399|2012-07-16T18:41:21.155+0000
343597388212|238|2011-01-02T17:50:30.476+0000
343597388212|987|2011-01-11T14:19:33.394+0000
343597388212|1129|2011-01-02T22:39:38.664+0000
343597388212|1242|2010-12-22T02:38:16.716+0000
343597388212|1274|2010-12-25T00:37:50.972+0000
343597388212|2199023256219|2010-12-16T16:15:36.963+0000
343597388212|2199023257239|2010-12-14T08:54:01.790+0000
343597388212|4398046511628|2010-12-29T12:48:07.600+0000
343597388212|4398046512649|2011-01-03T22:27:56.512+0000
343597388212|6597069767242|2010-12-29T21:42:52.553+0000
343597388212|6597069767341|2011-01-07T01:27:41.490+0000
343597388212|8796093023017|2010-12-23T02:01:02.568+0000
343597388212|10995116277788|2010-12-19T09:24:10.134+0000
343597388212|10995116279236|2010-12-16T16:28:31.809+0000
343597388212|15393162790400|2011-03-20T13:57:09.710+0000
343597388212|17592186045047|2011-06-11T07:43:17.144+0000
343597388212|17592186045238|2011-05-12T07:07:03.647+0000
343597388212|19791209300020|2011-08-15T14:33:59.046+0000
343597388212|19791209300405|2011-09-10T04:57:57.814+0000
343597388212|21990232556463|2011-09-14T06:42:26.723+0000
343597388212|21990232556897|2011-10-09T16:10:12.788+0000
343597388212|26388279068150|2012-02-22T03:14:21.670+0000
343597388212|26388279068177|2012-03-28T04:43:37.073+0000
343597388212|28587302322548|2012-05-26T06:48:39.226+0000
343597388212|28587302323597|2012-04-20T23:24:03.864+0000
412316864949|4398046511667|2011-02-26T21:33:49.880+0000
412316864949|8796093023893|2011-03-04T20:53:55.038+0000
412316864949|10995116278234|2011-03-11T21:39:07.397+0000
412316864949|13194139534142|2011-03-12T06:26:13.684+0000
412316864949|13194139534154|2011-03-13T19:46:20.004+0000
412316864949|17592186045074|2011-06-24T19:59:46.743+0000
412316864949|17592186045739|2011-07-07T00:57:47.212+0000
412316864949|21990232556528|2011-10-16T17:10:57.650+0000
412316864949|21990232556605|2011-11-20T07:42:37.685+0000
412316864949|26388279067771|2012-02-21T07:32:12.752+0000
412316864949|26388279068034|2012-03-08T11:34:40.584+0000
412316864949|30786325578383|2012-06-10T22:34:28.537+0000
412316864949|30786325578932|2012-06-18T14:37:57.050+0000
412316864949|32985348833548|2012-08-18T14:30:52.147+0000
412316864949|32985348834375|2012-08-06T06:02:30.978+0000
412316864950|407|2011-01-11T17:10:43.158+0000
412316864950|1161|2011-01-16T06:21:27.773+0000
412316864950|1490|2011-01-28T09:40:00.301+0000
412316864950|2199023256081|2011-01-27T18:24:41.360+0000
412316864950|2199023256154|2011-01-31T17:31:01.150+0000
412316864950|2199023256351|2011-01-18T16:24:00.487+0000
412316864950|2199023256363|2011-02-03T04:01:58.967+0000
412316864950|4398046511241|2011-02-04T15:30:37.850+0000
412316864950|4398046511587|2011-02-05T11:11:24.755+0000
412316864950|4398046512356|2011-01-17T12:18:38.632+0000
412316864950|4398046512696|2011-02-06T11:34:31.116+0000
412316864950|6597069766733|2011-01-11T02:04:53.965+0000
412316864950|6597069766846|2011-01-25T20:14:08.828+0000
412316864950|6597069768005|2011-02-04T04:12:21.224+0000
412316864950|10995116279390|2011-01-11T16:18:28.825+0000
412316864950|13194139533535|2011-02-04T08:56:04.831+0000
412316864950|13194139533574|2011-02-23T15:04:37.932+0000
412316864950|13194139533770|2011-03-26T05:58:44.414+0000
412316864950|17592186044592|2011-07-23T17:03:59.222+0000
412316864950|17592186045497|2011-07-15T20:59:04.092+0000
412316864950|19791209300199|2011-07-16T16:42:12.891+0000
412316864950|19791209300317|2011-08-08T00:18:58.571+0000
412316864950|19791209300507|2011-09-16T01:48:19.575+0000
412316864950|19791209300656|2011-09-12T13:52:18.088+0000
412316864950|19791209301102|2011-08-28T13:13:49.360+0000
412316864950|19791209301374|2011-08-26T15:25:28.280+0000
412316864950|21990232555686|2011-10-14T10:22:27.582+0000
412316864950|21990232555834|2011-11-16T19:01:09.486+0000
412316864950|21990232555940|2011-10-16T00:55:54.671+0000
412316864950|21990232556614|2011-10-18T12:37:36.724+0000
412316864950|21990232556891|2011-10-30T16:05:07.022+0000
412316864950|21990232556947|2011-10-11T21:14:27.228+0000
412316864950|24189255811566|2011-12-08T16:52:37.043+0000
412316864950|24189255811663|2011-12-02T06:43:43.977+0000
412316864950|24189255811862|2011-12-07T22:33:25.992+0000
412316864950|24189255812045|2012-01-11T14:57:41.058+0000
412316864950|24189255812733|2012-01-29T09:28:44.424+0000
412316864950|26388279067039|2012-02-20T11:01:45.733+0000
412316864950|26388279068009|2012-01-31T22:24:19.429+0000
412316864950|26388279068296|2012-02-27T07:11:16.795+0000
412316864950|28587302323020|2012-04-27T17:38:34.511+0000
412316864950|28587302323682|2012-04-02T22:40:24.721+0000
412316864950|28587302323701|2012-03-20T13:12:44.893+0000
412316864950|30786325578932|2012-06-24T10:03:52.829+0000
412316864950|32985348834794|2012-09-13T08:06:33.540+0000
824633725367|4398046511587|2012-06-25T15:44:32.579+0000
824633725367|21990232556614|2012-07-20T11:31:17.738+0000
824633725367|26388279067039|2012-08-05T16:21:37.315+0000
824633725367|24189255811663|2012-05-18T18:53:33.640+0000
824633725367|24189255812733|2012-06-12T10:39:34.778+0000
824633725367|24189255811862|2012-04-11T15:04:23.989+0000
824633725367|2199023256351|2012-06-21T21:37:22.782+0000
824633725367|13194139533770|2012-03-21T15:27:57.025+0000
824633725367|21990232556891|2012-07-18T16:29:52.356+0000
824633725367|30786325578932|2012-07-12T05:42:23.911+0000
824633725367|19791209301102|2012-05-07T05:45:46.564+0000
824633725367|19791209300317|2012-03-13T13:56:40.252+0000
824633725367|19791209300656|2012-08-03T10:50:52.781+0000
824633725367|19791209301374|2012-04-25T14:14:37.379+0000
824633725367|2199023256154|2012-04-29T03:45:55.985+0000
824633725367|4398046512696|2012-06-27T16:44:50.017+0000
824633725367|2199023256081|2012-04-07T01:52:23.628+0000
824633725367|28587302322950|2012-06-02T17:00:01.994+0000
824633725367|893|2012-07-08T14:03:27.895+0000
824633725367|407|2012-07-06T15:41:44.964+0000
824633725367|10995116277882|2012-08-27T10:38:57.162+0000
824633725367|26388279068296|2012-05-04T22:08:13.888+0000
824633725367|19791209300199|2012-03-28T17:43:12.997+0000
824633725367|26388279066654|2012-08-17T03:53:34.004+0000
824633725367|32985348834019|2012-09-04T20:11:55.442+0000
824633725367|6597069768005|2012-08-22T09:10:17.816+0000
824633725367|13194139534257|2012-06-21T15:03:19.137+0000
824633725367|2199023256536|2012-04-27T03:51:34.062+0000
824633725367|4398046512356|2012-08-01T18:39:54.786+0000
824633725367|8796093023613|2012-09-12T12:29:16.586+0000
824633725367|21990232556882|2012-04-07T15:55:44.855+0000
824633725367|28587302323701|2012-08-17T17:01:57.136+0000
824633725367|30786325578755|2012-07-15T15:22:41.443+0000
824633725367|21990232555834|2012-07-29T00:23:47.413+0000
824633725367|8796093023506|2012-07-18T22:44:09.200+0000
824633725367|17592186044605|2012-03-09T19:59:52.223+0000
824633725367|26388279067734|2012-05-06T04:48:49.471+0000
824633725367|17592186045497|2012-03-06T21:50:38.398+0000
824633725367|19791209300507|2012-07-10T10:27:43.591+0000
824633725367|26388279068264|2012-07-28T08:09:14.696+0000
824633725367|4398046511593|2012-09-11T15:04:27.965+0000
824633725367|15393162790289|2012-08-31T15:05:16.553+0000
824633725367|2199023256437|2012-04-14T09:42:26.843+0000
824633725367|4398046511241|2012-07-20T16:01:16.864+0000
824633725367|19791209300370|2012-03-01T12:41:34.229+0000
824633725367|8796093022435|2012-08-01T04:20:20.646+0000
824633725367|30786325578568|2012-06-20T23:40:31.371+0000
824633725367|21990232556469|2012-05-14T16:41:34.467+0000
824633725367|17592186045864|2012-03-03T08:44:16.538+0000
824633725367|21990232556997|2012-02-23T05:33:18.184+0000
824633725367|24189255811573|2012-05-05T21:54:38.800+0000
824633725367|19791209300190|2012-06-11T21:56:38.952+0000
481036341689|24189255811566|2012-08-09T06:45:44.613+0000
481036341689|13194139533331|2012-04-22T07:56:38.337+0000
481036341689|19791209300402|2011-10-15T17:50:38.599+0000
481036341689|24189255811663|2012-03-15T05:57:54.700+0000
481036341689|2199023256081|2011-11-18T21:46:42.388+0000
481036341689|6597069766733|2011-08-18T21:39:13.906+0000
481036341689|2199023256181|2012-01-15T16:08:45.378+0000
481036341689|26388279067039|2012-03-18T13:12:01.885+0000
481036341689|21990232556614|2012-03-26T00:06:22.003+0000
481036341689|13194139533535|2011-07-08T16:55:18.341+0000
481036341689|788|2011-12-17T05:11:44.899+0000
481036341689|19791209300317|2011-10-01T09:04:28.252+0000
481036341689|407|2011-12-06T01:00:54.251+0000
481036341689|2199023256154|2012-08-16T10:22:32.144+0000
481036341689|26388279066931|2012-06-21T07:58:53.044+0000
481036341689|4398046512696|2012-04-08T04:05:21.729+0000
481036341689|28587302323701|2012-03-23T08:00:30.397+0000
481036341689|6597069766846|2012-02-08T17:03:52.219+0000
481036341689|13194139534382|2012-01-04T10:08:16.273+0000
481036341689|4398046511424|2012-05-16T01:25:45.381+0000
481036341689|19791209300507|2012-06-06T14:16:41.811+0000
481036341689|17592186044592|2011-08-29T08:07:33.669+0000
481036341689|21990232555940|2012-04-01T22:10:34.697+0000
481036341689|24189255812733|2012-08-26T18:39:14.445+0000
481036341689|13194139533574|2012-06-02T22:49:53.667+0000
481036341689|4398046511241|2012-06-20T20:35:49.312+0000
481036341689|2199023256351|2011-12-30T23:02:37.040+0000
481036341689|15393162789274|2011-05-13T02:17:29.955+0000
481036341689|21990232555686|2012-04-08T15:54:11.040+0000
481036341689|6597069768005|2012-07-02T11:03:18.982+0000
481036341689|26388279067897|2012-07-06T10:34:01.976+0000
481036341689|19791209301374|2012-07-26T17:01:01.945+0000
481036341689|1161|2011-05-10T16:05:12.929+0000
481036341689|1490|2012-03-29T11:41:11.430+0000
481036341689|26388279068296|2012-07-02T06:52:50.701+0000
481036341689|10995116279040|2012-05-30T12:08:26.927+0000
481036341689|28587302322597|2012-06-29T14:00:00.564+0000
481036341689|28587302322565|2012-08-17T21:14:40.069+0000
481036341689|6597069767067|2012-06-16T17:59:55.693+0000
481036341689|24189255811887|2012-02-10T12:42:52.228+0000
481036341689|26388279068009|2012-04-08T13:07:10.385+0000
481036341689|21990232555834|2012-02-15T12:22:05.942+0000
481036341689|15393162790043|2011-09-23T06:31:55.792+0000
481036341690|1161|2011-04-20T19:03:40.493+0000
481036341690|1274|2011-04-10T16:25:33.371+0000
481036341690|1490|2011-04-26T11:04:14.140+0000
481036341690|13194139533618|2011-05-06T22:37:19.412+0000
481036341690|13194139534548|2011-04-20T05:10:17.879+0000
481036341690|26388279067671|2012-02-24T02:57:14.424+0000
481036341690|28587302323141|2012-04-08T00:30:05.176+0000
618475295163|1564|2011-07-31T17:37:00.222+0000
618475295163|4398046512376|2011-08-16T04:56:48.467+0000
618475295163|6597069767242|2011-07-27T01:31:10.784+0000
618475295163|6597069767708|2011-08-16T15:10:16.253+0000
618475295163|28587302322837|2012-05-21T01:20:27.612+0000
618475295163|30786325578585|2012-06-23T17:01:25.994+0000
1030792155580|6597069767708|2012-08-20T14:39:41.345+0000
1030792155580|4398046512376|2012-09-11T00:01:01.747+0000
1030792155580|6597069767242|2012-09-08T14:09:49.958+0000
893353202109|1274|2012-04-15T16:40:48.603+0000
893353202109|15393162789274|2012-04-28T07:59:22.929+0000
893353202109|26388279067534|2012-04-28T13:04:04.776+0000
962072678847|1274|2012-08-23T13:38:10.028+0000
1030792155585|1274|2012-09-12T12:06:34.012+0000
1030792155585|15393162789274|2012-07-22T14:30:54.422+0000
893353202114|15393162789274|2012-06-22T06:15:53.923+0000
1099511632327|1079|2012-09-12T08:56:48.757+0000
1099511632327|15393162790168|2012-09-11T13:11:34.570+0000
1099511632327|30786325578585|2012-09-12T06:30:54.612+0000
4552|1050|2010-02-10T03:51:07.543+0000
4552|6597069767242|2010-08-11T16:45:13.507+0000
4552|10995116279452|2010-12-22T05:41:04.844+0000
4552|13194139533574|2011-02-21T19:22:12.752+0000
